profile,policy_a,policy_b,metric,higher_is_better,shared_seed_count,eligible_pairs,mean_a,mean_b,mean_difference_b_minus_a,a_better,ties,b_better
ood-severity,naive-majority,purify-active,observation_count,False,2,2,1.0,4.0,3.0,2,0,0
ood-severity,naive-majority,purify-active,path_length,False,2,2,4.785579015970363,5.174647808935769,0.38906879296540664,2,0,0
ood-severity,naive-majority,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
ood-severity,naive-majority,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
ood-severity,naive-majority,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
ood-severity,naive-majority,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
ood-severity,naive-majority,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
ood-severity,naive-majority,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
ood-severity,naive-majority,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
ood-severity,naive-majority,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
ood-severity,naive-majority,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
ood-severity,naive-majority,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
ood-severity,purify-active,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
ood-severity,purify-active,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
ood-severity,purify-active,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
ood-severity,purify-active,purify-passive,observation_count,False,2,2,4.0,1.0,-3.0,0,0,2
ood-severity,purify-active,purify-passive,path_length,False,2,2,5.174647808935769,4.785579015970363,-0.38906879296540664,0,0,2
ood-severity,purify-active,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
ood-severity,purify-active,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
ood-severity,purify-active,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
ood-severity,purify-active,v3-logodds,observation_count,False,2,2,4.0,1.0,-3.0,0,0,2
ood-severity,purify-active,v3-logodds,path_length,False,2,2,5.174647808935769,4.785579015970363,-0.38906879296540664,0,0,2
ood-severity,purify-passive,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
ood-severity,purify-passive,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
ood-severity,purify-passive,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
ood-severity,purify-passive,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
ood-severity,purify-passive,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,conformal-only,lineage-only,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,conformal-only,lineage-only,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,conformal-only,lineage-only,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,conformal-only,lineage-only,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,conformal-only,lineage-only,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,conformal-only,naive-majority,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,conformal-only,naive-majority,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,conformal-only,naive-majority,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,conformal-only,naive-majority,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,conformal-only,naive-majority,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,conformal-only,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,conformal-only,purify-active,safe_success,True,2,2,0.5,0.0,-0.5,1,1,0
pose-calibration-drift,conformal-only,purify-active,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,conformal-only,purify-active,observation_count,False,2,2,1.0,3.0,2.0,2,0,0
pose-calibration-drift,conformal-only,purify-active,path_length,False,2,2,4.785579015970363,4.707488611191598,-0.07809040477876383,1,0,1
pose-calibration-drift,conformal-only,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,conformal-only,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,conformal-only,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,conformal-only,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,conformal-only,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,conformal-only,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,conformal-only,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,conformal-only,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,conformal-only,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,conformal-only,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,lineage-only,naive-majority,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,lineage-only,naive-majority,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,lineage-only,naive-majority,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,lineage-only,naive-majority,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,lineage-only,naive-majority,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,lineage-only,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,lineage-only,purify-active,safe_success,True,2,2,0.5,0.0,-0.5,1,1,0
pose-calibration-drift,lineage-only,purify-active,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,lineage-only,purify-active,observation_count,False,2,2,1.0,3.0,2.0,2,0,0
pose-calibration-drift,lineage-only,purify-active,path_length,False,2,2,4.785579015970363,4.707488611191598,-0.07809040477876383,1,0,1
pose-calibration-drift,lineage-only,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,lineage-only,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,lineage-only,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,lineage-only,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,lineage-only,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,lineage-only,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,lineage-only,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,lineage-only,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,lineage-only,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,lineage-only,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,naive-majority,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,naive-majority,purify-active,safe_success,True,2,2,0.5,0.0,-0.5,1,1,0
pose-calibration-drift,naive-majority,purify-active,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,naive-majority,purify-active,observation_count,False,2,2,1.0,3.0,2.0,2,0,0
pose-calibration-drift,naive-majority,purify-active,path_length,False,2,2,4.785579015970363,4.707488611191598,-0.07809040477876383,1,0,1
pose-calibration-drift,naive-majority,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,naive-majority,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,naive-majority,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,naive-majority,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,naive-majority,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,naive-majority,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,naive-majority,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,naive-majority,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,naive-majority,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,naive-majority,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
pose-calibration-drift,purify-active,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,purify-active,purify-passive,safe_success,True,2,2,0.0,0.5,0.5,0,1,1
pose-calibration-drift,purify-active,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,purify-active,purify-passive,observation_count,False,2,2,3.0,1.0,-2.0,0,0,2
pose-calibration-drift,purify-active,purify-passive,path_length,False,2,2,4.707488611191598,4.785579015970363,0.07809040477876383,1,0,1
pose-calibration-drift,purify-active,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,purify-active,v3-logodds,safe_success,True,2,2,0.0,0.5,0.5,0,1,1
pose-calibration-drift,purify-active,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,purify-active,v3-logodds,observation_count,False,2,2,3.0,1.0,-2.0,0,0,2
pose-calibration-drift,purify-active,v3-logodds,path_length,False,2,2,4.707488611191598,4.785579015970363,0.07809040477876383,1,0,1
pose-calibration-drift,purify-passive,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
pose-calibration-drift,purify-passive,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,purify-passive,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
pose-calibration-drift,purify-passive,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
pose-calibration-drift,purify-passive,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,conformal-only,lineage-only,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,conformal-only,lineage-only,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,lineage-only,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,lineage-only,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,conformal-only,lineage-only,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,conformal-only,naive-majority,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,conformal-only,naive-majority,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,naive-majority,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,naive-majority,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,conformal-only,naive-majority,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,conformal-only,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,conformal-only,purify-active,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,purify-active,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,purify-active,observation_count,False,2,2,1.0,4.0,3.0,2,0,0
shared-occlusion,conformal-only,purify-active,path_length,False,2,2,4.785579015970363,5.174647808935769,0.38906879296540664,2,0,0
shared-occlusion,conformal-only,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,conformal-only,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,conformal-only,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,conformal-only,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,conformal-only,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,conformal-only,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,conformal-only,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,lineage-only,naive-majority,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,lineage-only,naive-majority,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,lineage-only,naive-majority,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,lineage-only,naive-majority,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,lineage-only,naive-majority,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,lineage-only,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,lineage-only,purify-active,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,lineage-only,purify-active,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,lineage-only,purify-active,observation_count,False,2,2,1.0,4.0,3.0,2,0,0
shared-occlusion,lineage-only,purify-active,path_length,False,2,2,4.785579015970363,5.174647808935769,0.38906879296540664,2,0,0
shared-occlusion,lineage-only,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,lineage-only,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,lineage-only,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,lineage-only,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,lineage-only,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,lineage-only,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,lineage-only,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,lineage-only,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,lineage-only,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,lineage-only,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,naive-majority,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,naive-majority,purify-active,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,naive-majority,purify-active,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,naive-majority,purify-active,observation_count,False,2,2,1.0,4.0,3.0,2,0,0
shared-occlusion,naive-majority,purify-active,path_length,False,2,2,4.785579015970363,5.174647808935769,0.38906879296540664,2,0,0
shared-occlusion,naive-majority,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,naive-majority,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,naive-majority,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,naive-majority,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,naive-majority,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,naive-majority,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,naive-majority,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,naive-majority,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,naive-majority,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,naive-majority,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
shared-occlusion,purify-active,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,purify-active,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,purify-active,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,purify-active,purify-passive,observation_count,False,2,2,4.0,1.0,-3.0,0,0,2
shared-occlusion,purify-active,purify-passive,path_length,False,2,2,5.174647808935769,4.785579015970363,-0.38906879296540664,0,0,2
shared-occlusion,purify-active,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,purify-active,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,purify-active,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,purify-active,v3-logodds,observation_count,False,2,2,4.0,1.0,-3.0,0,0,2
shared-occlusion,purify-active,v3-logodds,path_length,False,2,2,5.174647808935769,4.785579015970363,-0.38906879296540664,0,0,2
shared-occlusion,purify-passive,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
shared-occlusion,purify-passive,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,purify-passive,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
shared-occlusion,purify-passive,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
shared-occlusion,purify-passive,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,conformal-only,lineage-only,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,conformal-only,lineage-only,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,lineage-only,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,lineage-only,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,conformal-only,lineage-only,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,conformal-only,naive-majority,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,conformal-only,naive-majority,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,naive-majority,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,naive-majority,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,conformal-only,naive-majority,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,conformal-only,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,conformal-only,purify-active,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,purify-active,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,purify-active,observation_count,False,2,2,1.0,3.0,2.0,2,0,0
structured-depth-dropout,conformal-only,purify-active,path_length,False,2,2,4.785579015970363,6.020887680605918,1.2353086646355558,2,0,0
structured-depth-dropout,conformal-only,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,conformal-only,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,conformal-only,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,conformal-only,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,conformal-only,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,conformal-only,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,conformal-only,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,lineage-only,naive-majority,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,lineage-only,naive-majority,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,lineage-only,naive-majority,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,lineage-only,naive-majority,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,lineage-only,naive-majority,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,lineage-only,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,lineage-only,purify-active,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,lineage-only,purify-active,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,lineage-only,purify-active,observation_count,False,2,2,1.0,3.0,2.0,2,0,0
structured-depth-dropout,lineage-only,purify-active,path_length,False,2,2,4.785579015970363,6.020887680605918,1.2353086646355558,2,0,0
structured-depth-dropout,lineage-only,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,lineage-only,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,lineage-only,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,lineage-only,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,lineage-only,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,lineage-only,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,lineage-only,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,lineage-only,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,lineage-only,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,lineage-only,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,naive-majority,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,naive-majority,purify-active,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,naive-majority,purify-active,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,naive-majority,purify-active,observation_count,False,2,2,1.0,3.0,2.0,2,0,0
structured-depth-dropout,naive-majority,purify-active,path_length,False,2,2,4.785579015970363,6.020887680605918,1.2353086646355558,2,0,0
structured-depth-dropout,naive-majority,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,naive-majority,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,naive-majority,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,naive-majority,purify-passive,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,naive-majority,purify-passive,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,naive-majority,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,naive-majority,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,naive-majority,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,naive-majority,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,naive-majority,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
structured-depth-dropout,purify-active,purify-passive,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,purify-active,purify-passive,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,purify-active,purify-passive,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,purify-active,purify-passive,observation_count,False,2,2,3.0,1.0,-2.0,0,0,2
structured-depth-dropout,purify-active,purify-passive,path_length,False,2,2,6.020887680605918,4.785579015970363,-1.2353086646355558,0,0,2
structured-depth-dropout,purify-active,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,purify-active,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,purify-active,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,purify-active,v3-logodds,observation_count,False,2,2,3.0,1.0,-2.0,0,0,2
structured-depth-dropout,purify-active,v3-logodds,path_length,False,2,2,6.020887680605918,4.785579015970363,-1.2353086646355558,0,0,2
structured-depth-dropout,purify-passive,v3-logodds,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
structured-depth-dropout,purify-passive,v3-logodds,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,purify-passive,v3-logodds,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
structured-depth-dropout,purify-passive,v3-logodds,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
structured-depth-dropout,purify-passive,v3-logodds,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
time-skew,conformal-only,lineage-only,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
time-skew,conformal-only,lineage-only,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
time-skew,conformal-only,lineage-only,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
time-skew,conformal-only,lineage-only,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
time-skew,conformal-only,lineage-only,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
time-skew,conformal-only,naive-majority,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
time-skew,conformal-only,naive-majority,safe_success,True,2,2,0.5,0.5,0.0,0,2,0
time-skew,conformal-only,naive-majority,wrong_detour,False,2,2,0.5,0.5,0.0,0,2,0
time-skew,conformal-only,naive-majority,observation_count,False,2,2,1.0,1.0,0.0,0,2,0
time-skew,conformal-only,naive-majority,path_length,False,2,2,4.785579015970363,4.785579015970363,0.0,0,2,0
time-skew,conformal-only,purify-active,unsafe_crossing,False,2,2,0.0,0.0,0.0,0,2,0
